VM Name,Host,IP Addresses,Cores,Memory Capacity,Storage,Controller Read IOPS,Controller Write IOPS,Controller IO Bandwidth,Backup and Recovery Capable,Flash Mode,CPU Usage,Memory Usage,Controller Avg IO Latency,Timestamp
VSA-SMARTS-NPM01,NTNX-J302KCTX-A/AHV,172.30.8.145 | 172.30.7.177 | 10.5.11.80 | 172.30.7.144 | 10.255.255.36 | 172.30.7.240 | 172.30.7.208,4,32 GiB,41.44 GiB / 120 GiB,0,0,38 KBps,Yes,No,34.16%,47.97%,6.83 ms,2025-04-22T09:44:13.521604
VSA-SMARTS-PRES01,NTNX-J30212D6-A/AHV,172.30.8.131 | 172.30.7.163,6,48 GiB,115.77 GiB / 120 GiB,0,27,267 KBps,Yes,No,14.44%,81.17%,1.33 ms,2025-04-22T09:44:13.521604
WICALL-RTP,NTNX-J30212D6-A/AHV,172.27.149.148 | 172.27.149.156 | 172.27.149.124,4,8 GiB,2.95 GiB / 120 GiB,0,0,19 KBps,Yes,No,82.30%,9.59%,3.65 ms,2025-04-22T09:44:13.521604
WICALL-SIP,NTNX-J3014839-A/AHV,172.27.149.147 | 172.27.149.155 | 172.27.149.123,4,8 GiB,2.72 GiB / 120 GiB,0,0,19 KBps,Yes,No,48.26%,30.69%,8.37 ms,2025-04-22T09:44:13.521604
Wifi-OutDoor-PoC01,NTNX-J30212D6-A/AHV,,4,16 GiB,1.58 GiB / 80 GiB,-,-,-,Yes,No,58.44%,9.28%,1.42 ms,2025-04-22T09:44:13.521604
Wifi-OutDoor-PoC01-VPN,NTNX-J3014836-A/AHV,172.22.250.252,4,8 GiB,6.47 GiB / 30 GiB,0,0,0 KBps,Yes,No,87.24%,36.60%,9.14 ms,2025-04-22T09:44:13.521604
WinServer_2019_Amine,NTNX-J900RCNW-A/AHV,172.22.3.102,16,16 GiB,19.31 GiB / 205.36 GiB,0,0,2 KBps,Yes,No,53.79%,22.48%,8.89 ms,2025-04-22T09:44:13.521604
xtract,,,4,64 GiB,2.82 GiB / 150 GiB,-,-,-,Yes,No,35.75%,32.52%,7.31 ms,2025-04-22T09:44:13.521604
ACI-ADTRAN01,NTNX-J9023FVM-A/AHV,172.16.28.21,6,16 GiB,15.08 GiB / 255.36 GiB,0,0,4 KBps,Yes,No,73.82%,76.77%,5.93 ms,2025-04-22T09:44:33.521604
ACI-ADTRAN02,NTNX-J302KCTX-A/AHV,172.16.28.22,6,16 GiB,15.07 GiB / 255.36 GiB,0,0,0 KBps,Yes,No,70.71%,39.96%,4.41 ms,2025-04-22T09:44:33.521604
ACI-ADTRAN03,NTNX-J302KCTX-A/AHV,172.16.28.23,6,16 GiB,15.08 GiB / 255.36 GiB,0,0,3 KBps,Yes,No,13.71%,5.58%,6.19 ms,2025-04-22T09:44:33.521604
ADTRAN-BACKUP01,NTNX-J9023FVL-A/AHV,172.16.28.17,4,8 GiB,5.17 GiB / 200 GiB,0,0,0 KBps,Yes,No,81.76%,39.70%,6.79 ms,2025-04-22T09:44:33.521604
AI-VM01,NTNX-J30212D6-A/AHV,,4,12 GiB,6.05 GiB / 500 GiB,-,-,-,Yes,No,9.17%,98.40%,7.09 ms,2025-04-22T09:44:33.521604
AI-VM02,NTNX-J3014839-A/AHV,,8,24 GiB,38.63 GiB / 600 GiB,-,-,-,Yes,No,87.58%,40.10%,7.17 ms,2025-04-22T09:44:33.521604
AI-VM03,NTNX-J30212D6-A/AHV,,4,12 GiB,2.99 GiB / 200 GiB,-,-,-,Yes,No,64.51%,58.90%,6.79 ms,2025-04-22T09:44:33.521604
AMICAL-WebServer01,NTNX-J3014837-A/AHV,10.1.10.10,8,16 GiB,16.56 GiB / 255.14 GiB,0,0,5 KBps,Yes,No,46.81%,85.99%,1.95 ms,2025-04-22T09:44:33.521604
AMS01,,,12,96 GiB,603.14 GiB / 2.5 TiB,-,-,-,Yes,No,27.52%,82.06%,3.30 ms,2025-04-22T09:44:33.521604
AMS01-30012023,,,12,96 GiB,416.52 GiB / 2.44 TiB,-,-,-,Yes,No,25.34%,32.01%,8.68 ms,2025-04-22T09:44:33.521604
AMS01-30012023-initial_clone,,,12,96 GiB,6.15 GiB / 2.45 TiB,-,-,-,Yes,No,58.69%,71.79%,5.32 ms,2025-04-22T09:44:33.521604
AMS01-clone07032025,,,12,96 GiB,938.83 GiB / 2.44 TiB,-,-,-,Yes,No,19.12%,78.13%,5.95 ms,2025-04-22T09:44:33.521604
AMS01-clone22022025,NTNX-J9023FVM-A/AHV,172.30.7.124 | 172.30.7.108 | 172.30.7.116,12,96 GiB,813.68 GiB / 2.44 TiB,0,0,5 KBps,Yes,No,13.11%,15.34%,9.64 ms,2025-04-22T09:44:33.521604
AMS01-New,,,12,96 GiB,682.86 GiB / 2.64 TiB,-,-,-,Yes,No,47.15%,1.23%,6.64 ms,2025-04-22T09:44:33.521604
AMS02,,,12,96 GiB,476.5 GiB / 2.5 TiB,-,-,-,Yes,No,63.01%,90.05%,2.48 ms,2025-04-22T09:44:33.521604
AMS02-06032023,NTNX-J302KCTX-A/AHV,172.30.7.125 | 172.30.7.109 | 172.30.7.117,12,96 GiB,562.81 GiB / 2.44 TiB,0,55,959 KBps,Yes,No,60.66%,41.80%,1.58 ms,2025-04-22T09:44:33.521604
AMS02-06032023-clone08092023,,,12,96 GiB,- / 2.44 TiB,-,-,-,Yes,No,2.58%,44.93%,2.86 ms,2025-04-22T09:44:33.521604
AMS02-06032023-clone_10012025,,,12,96 GiB,503.15 GiB / 2.44 TiB,-,-,-,Yes,No,83.13%,54.88%,6.08 ms,2025-04-22T09:44:33.521604
AMS02-06032023-clone_Full_OS,,,12,96 GiB,3.98 GiB / 2.44 TiB,-,-,-,Yes,No,91.80%,93.35%,2.45 ms,2025-04-22T09:44:33.521604
AMS02-20022023-BRUT,,,12,96 GiB,8.15 GiB / 2.45 TiB,-,-,-,Yes,No,60.29%,7.77%,9.18 ms,2025-04-22T09:44:33.521604
AMS02-new,,,12,96 GiB,676.01 GiB / 2.44 TiB,-,-,-,Yes,No,67.75%,34.86%,7.13 ms,2025-04-22T09:44:33.521604
AMS02-new-clone15022023,,,12,96 GiB,676.01 GiB / 2.44 TiB,-,-,-,Yes,No,36.43%,88.90%,5.59 ms,2025-04-22T09:44:33.521604
AMS03,NTNX-J30212D6-A/AHV,172.30.7.126,8,8 GiB,17.48 GiB / 45.65 GiB,0,0,7 KBps,Yes,No,50.78%,31.01%,3.42 ms,2025-04-22T09:44:33.521604
AUTIN-OWS01,,,4,12 GiB,40.57 GiB / 320 GiB,-,-,-,Yes,No,48.98%,72.98%,5.64 ms,2025-04-22T09:44:33.521604
BB-CACTI-DATA01,NTNX-J30212D6-A/AHV,192.168.60.25 | 172.30.6.214,4,16 GiB,17.02 GiB / 150 GiB,0,0,2 KBps,Yes,No,94.15%,41.91%,6.04 ms,2025-04-22T09:44:33.521604
BB-CACTI-DATA01-clone09022023,,,4,16 GiB,14.54 GiB / 150 GiB,-,-,-,Yes,No,72.76%,83.48%,9.22 ms,2025-04-22T09:44:33.521604
BB-CACTI-DATA01-Clone23112022,,,4,16 GiB,12.89 GiB / 150 GiB,-,-,-,Yes,No,7.21%,39.41%,3.57 ms,2025-04-22T09:44:33.521604
BB-CACTI-DATA01-HUAWEI01,NTNX-J900RCNW-A/AHV,192.168.60.26 | 172.30.6.165,16,16 GiB,31.68 GiB / 300 GiB,0,649,4.6 MBps,Yes,No,84.48%,61.81%,7.92 ms,2025-04-22T09:44:33.521604
BB-CACTI-DATA01-HUAWEI01-clone09022023,,,16,16 GiB,26.58 GiB / 300 GiB,-,-,-,Yes,No,21.69%,81.97%,6.91 ms,2025-04-22T09:44:33.521604
BB-CACTI-DATA01-HUAWEI01-Clone23112022,,,16,16 GiB,25.27 GiB / 300 GiB,-,-,-,Yes,No,33.46%,14.85%,6.75 ms,2025-04-22T09:44:33.521604
BB-CACTI-SIMENS01,NTNX-J900RCNW-A/AHV,192.168.60.27 | 172.16.28.20,4,16 GiB,14.15 GiB / 150 GiB,0,224,1.62 MBps,Yes,No,55.17%,92.64%,2.98 ms,2025-04-22T09:44:33.521604
BB-CACTI-SIMENS01-clone09022023,,,4,16 GiB,12.15 GiB / 150 GiB,-,-,-,Yes,No,89.72%,63.03%,4.56 ms,2025-04-22T09:44:33.521604
BB-CACTI-SIMENS01-Clone23112022,,,4,16 GiB,11.94 GiB / 150 GiB,-,-,-,Yes,No,28.29%,93.22%,1.02 ms,2025-04-22T09:44:33.521604
BB-CACTI01,NTNX-J3014838-A/AHV,10.5.11.131 | 192.168.60.4,8,8 GiB,38.74 GiB / 50.35 GiB,0,20,136 KBps,Yes,No,80.08%,79.59%,6.22 ms,2025-04-22T09:44:33.521604
BB-CACTI02,,,8,16 GiB,69.19 GiB / 100.34 GiB,-,-,-,Yes,No,1.25%,96.04%,2.70 ms,2025-04-22T09:44:33.521604
BB-CACTI02-New,NTNX-J3014836-A/AHV,192.168.60.9,8,8 GiB,8.61 GiB / 60 GiB,0,0,2 KBps,Yes,No,91.50%,2.77%,4.13 ms,2025-04-22T09:44:33.521604
BB-CACTI03,NTNX-J30212D6-A/AHV,10.5.11.138 | 192.168.60.6,8,8 GiB,63.87 GiB / 120 GiB,0,0,4 KBps,Yes,No,12.50%,81.59%,5.49 ms,2025-04-22T09:44:33.521604
BB-CACTI04,NTNX-J30212D6-A/AHV,192.168.60.7 | 10.5.11.141,2,3 GiB,4 GiB / 40 GiB,0,9,54 KBps,Yes,No,37.34%,76.17%,4.49 ms,2025-04-22T09:44:33.521604
BB-CACTI04-bis,NTNX-J30212D6-A/AHV,192.168.60.10 | 10.5.11.135,4,4 GiB,7.83 GiB / 40 GiB,0,0,1 KBps,Yes,No,20.80%,92.72%,2.17 ms,2025-04-22T09:44:33.521604
BB-CACTI04-Clone20042021,,,2,3 GiB,3.19 GiB / 40 GiB,-,-,-,Yes,No,12.36%,1.98%,2.12 ms,2025-04-22T09:44:33.521604
BB-CACTI05,,,2,4 GiB,17.64 GiB / 30 GiB,-,-,-,Yes,No,45.85%,2.89%,8.26 ms,2025-04-22T09:44:33.521604
BB-CACTI06,NTNX-J30212D6-A/AHV,192.168.60.19 | 10.4.11.11,6,3 GiB,47.24 GiB / 60 GiB,0,1,5 KBps,Yes,No,67.51%,46.93%,6.52 ms,2025-04-22T09:44:33.521604
BB-CACTI07,NTNX-J3014837-A/AHV,10.5.11.139 | 192.168.60.8,4,8 GiB,8.28 GiB / 60 GiB,0,9,49 KBps,Yes,No,64.35%,54.57%,3.91 ms,2025-04-22T09:44:33.521604
BB-CACTI07-Clone20042021,,,4,8 GiB,6.77 GiB / 60 GiB,-,-,-,Yes,No,72.97%,54.18%,1.71 ms,2025-04-22T09:44:33.521604
BB-CACTI11,NTNX-J3014836-A/AHV,172.30.9.212 | 10.12.11.20,4,4 GiB,5.02 GiB / 20 GiB,0,0,4 KBps,Yes,No,27.27%,30.91%,4.12 ms,2025-04-22T09:44:33.521604
BB-CACTI12,NTNX-J30212D6-A/AHV,10.12.11.21 | 172.30.9.213,4,4 GiB,3.76 GiB / 20 GiB,0,0,0 KBps,Yes,No,20.06%,63.21%,7.42 ms,2025-04-22T09:44:33.521604
BB-ENERGIE01,NTNX-J3014837-A/AHV,10.0.4.6 | 192.168.60.164,4,3 GiB,39.44 GiB / 40 GiB,0,0,0 KBps,Yes,No,76.34%,41.84%,1.72 ms,2025-04-22T09:44:33.521604
BB-ENERGIE01-NEW,NTNX-J3014838-A/AHV,10.0.4.5 | 192.168.60.163,8,4 GiB,64.9 GiB / 65.64 GiB,0,1,15 KBps,Yes,No,91.32%,65.03%,8.56 ms,2025-04-22T09:44:33.521604
BB-FTP01,NTNX-J30212D6-A/AHV,192.168.60.23,4,8 GiB,11.72 GiB / 30.06 GiB,0,0,1 KBps,Yes,No,20.33%,96.53%,5.41 ms,2025-04-22T09:44:33.521604
BB-SLS01,,,8,12 GiB,2.11 TiB / 2.19 TiB,-,-,-,Yes,No,66.53%,62.09%,9.00 ms,2025-04-22T09:44:33.521604
BB-SMC-MGMT01,,,2,8 GiB,845.56 GiB / 900 GiB,-,-,-,Yes,No,54.38%,88.26%,4.22 ms,2025-04-22T09:44:33.521604
BB-SYSLOG01,NTNX-J3014837-A/AHV,172.22.3.2 | 10.5.11.98 | 172.30.8.203,4,24 GiB,626.71 GiB / 750 GiB,0,8,184 KBps,Yes,No,85.52%,69.30%,4.00 ms,2025-04-22T09:44:33.521604
BB-SYSLOG01,,,4,24 GiB,387.99 GiB / 700 GiB,-,-,-,Yes,No,62.65%,41.58%,8.95 ms,2025-04-22T09:44:33.521604
BB-SYSLOG01-19092023,,,4,24 GiB,- / 500 GiB,-,-,-,Yes,No,52.88%,3.96%,5.25 ms,2025-04-22T09:44:33.521604
BB-SYSLOG01-20102023,,,4,24 GiB,454.29 GiB / 750 GiB,-,-,-,Yes,No,2.48%,94.96%,4.01 ms,2025-04-22T09:44:33.521604
BB-WHATSUP-NEW2016,NTNX-J3014839-A/AHV,192.168.60.16,8,12 GiB,16.07 GiB / 125.64 GiB,0,0,0 KBps,Yes,No,31.03%,92.52%,1.93 ms,2025-04-22T09:44:33.521604
BB-WHATSUP-NEW2016-Clone,,,8,12 GiB,14.69 GiB / 125.64 GiB,-,-,-,Yes,No,39.79%,88.90%,5.71 ms,2025-04-22T09:44:33.521604
BB-WHATSUP02,,,2,4 GiB,25.17 GiB / 30.27 GiB,-,-,-,Yes,No,26.59%,0.36%,1.37 ms,2025-04-22T09:44:33.521604
BB-WHATSUP03,,,2,4 GiB,18.01 GiB / 30 GiB,-,-,-,Yes,No,2.62%,42.49%,7.70 ms,2025-04-22T09:44:33.521604
BB-WHATSUP04,,,2,4 GiB,33.73 GiB / 50 GiB,-,-,-,Yes,No,96.76%,29.24%,6.54 ms,2025-04-22T09:44:33.521604
BB-WHATSUP05,,,2,4 GiB,18.33 GiB / 30 GiB,-,-,-,Yes,No,20.05%,82.74%,2.58 ms,2025-04-22T09:44:33.521604
BB-WHATSUP06,,,8,6 GiB,43.53 GiB / 50 GiB,-,-,-,Yes,No,95.25%,12.87%,4.14 ms,2025-04-22T09:44:33.521604
CCISI-Communik-Contact-Backup,NTNX-J3014837-A/AHV,10.1.10.4 | 10.55.199.19 | 10.1.11.3,12,32 GiB,19.77 GiB / 350 GiB,0,10,56 KBps,Yes,No,29.80%,76.75%,2.55 ms,2025-04-22T09:44:33.521604
CCISI-Communik-Contact-Principal,NTNX-J302KCTX-A/AHV,10.55.199.26 | 10.1.11.2 | 10.55.199.18,12,32 GiB,40.57 GiB / 350 GiB,0,10,60 KBps,Yes,No,48.92%,64.67%,9.15 ms,2025-04-22T09:44:33.521604
CCISI-Communik-Contact-Principal-clone31102023,,,12,32 GiB,16.5 GiB / 350 GiB,-,-,-,Yes,No,33.70%,38.31%,7.88 ms,2025-04-22T09:44:33.521604
CP-Backup01,NTNX-J3014837-A/AHV,192.168.60.53,4,8 GiB,258.77 GiB / 305.65 GiB,0,0,3 KBps,Yes,No,1.87%,79.02%,8.64 ms,2025-04-22T09:44:33.521604
CP-Net,,,24,250 GiB,461.29 GiB / 0.98 TiB,-,-,-,Yes,No,99.98%,71.76%,8.16 ms,2025-04-22T09:44:33.521604
CP-Net-clone12082022,NTNX-J900RCNW-A/AHV,10.5.11.148 | 192.168.60.48,24,250 GiB,521.44 GiB / 0.98 TiB,2,25,503 KBps,Yes,No,71.31%,33.87%,2.33 ms,2025-04-22T09:44:33.521604
CP-Net-clone27092023,,,24,250 GiB,308.69 GiB / 0.98 TiB,-,-,-,Yes,No,0.99%,31.53%,8.77 ms,2025-04-22T09:44:33.521604
CP-Net-New,,,24,250 GiB,75.17 GiB / 1 TiB,-,-,-,Yes,No,5.60%,37.55%,3.95 ms,2025-04-22T09:44:33.521604
CP-Performance,NTNX-J9023FVL-A/AHV,10.5.11.153 | 192.168.60.50,10,64 GiB,211.92 GiB / 650 GiB,0,14,377 KBps,Yes,No,70.54%,12.35%,8.43 ms,2025-04-22T09:44:33.521604
CP-Performance-clone27062022,,,10,64 GiB,156.13 GiB / 650 GiB,-,-,-,Yes,No,39.51%,1.33%,4.55 ms,2025-04-22T09:44:33.521604
CP-Performance-clone27072022,,,10,64 GiB,211.7 GiB / 650 GiB,-,-,-,Yes,No,12.51%,89.74%,8.30 ms,2025-04-22T09:44:33.521604
CPE-MGMT01,NTNX-J30212D6-A/AHV,172.30.9.243,8,8 GiB,17.83 GiB / 105.65 GiB,0,0,2 KBps,Yes,No,84.72%,53.13%,7.20 ms,2025-04-22T09:44:33.521604
CYNOIA-VM01,NTNX-J3014837-A/AHV,172.30.58.11 | 172.22.3.106,2,8 GiB,18.49 GiB / 100 GiB,0,2,39 KBps,Yes,No,17.52%,28.16%,9.93 ms,2025-04-22T09:44:33.521604
DDI-DHCP01,NTNX-J3014837-A/AHV,172.31.74.51 | 172.31.74.92,4,8 GiB,3.04 GiB / 100 GiB,0,2,16 KBps,Yes,No,62.06%,39.66%,4.60 ms,2025-04-22T09:44:33.521604
DDI-DHCP01-clone-16062022,,,4,8 GiB,2.35 GiB / 100 GiB,-,-,-,Yes,No,12.70%,85.94%,3.33 ms,2025-04-22T09:44:33.521604
DDI-DHCP02,NTNX-J302KCTX-A/AHV,172.31.74.52,4,8 GiB,2.41 GiB / 100 GiB,0,0,1 KBps,Yes,No,13.50%,41.87%,1.02 ms,2025-04-22T09:44:33.521604
DDI-DHCP02-clone-16062022,,,4,8 GiB,- / 100 GiB,-,-,-,Yes,No,14.94%,63.79%,7.83 ms,2025-04-22T09:44:33.521604
DDI-DNS-AUTH-COM01,NTNX-J3014838-A/AHV,172.31.74.76 | 196.203.82.46,8,16 GiB,19.22 GiB / 200 GiB,0,3,27 KBps,Yes,No,69.48%,40.57%,7.30 ms,2025-04-22T09:44:33.521604
DDI-DNS-AUTH-PRV01,NTNX-J3014838-A/AHV,172.31.74.59 | 172.31.74.118,8,16 GiB,2.4 GiB / 200 GiB,0,0,2 KBps,Yes,No,4.13%,93.50%,8.05 ms,2025-04-22T09:44:33.521604
DDI-DNS-AUTH-PRV02,NTNX-J3014838-A/AHV,172.31.74.60 | 172.31.74.126,8,16 GiB,2.58 GiB / 200 GiB,0,0,2 KBps,Yes,No,50.29%,78.43%,6.06 ms,2025-04-22T09:44:33.521604
DDI-DNS-AUTH-TT01,NTNX-J30212D6-A/AHV,172.31.74.75 | 196.203.82.38,8,16 GiB,19.53 GiB / 200 GiB,0,4,32 KBps,Yes,No,88.77%,53.61%,1.46 ms,2025-04-22T09:44:33.521604
DDI-DNS-REC01,NTNX-J3014838-A/AHV,172.31.74.67 | 196.203.82.54,8,16 GiB,50.47 GiB / 200 GiB,0,0,2 KBps,Yes,No,22.93%,7.41%,5.72 ms,2025-04-22T09:44:33.521604
DDI-DNS-REC02,NTNX-J3014838-A/AHV,172.31.74.68 | 196.203.82.62,16,16 GiB,50.7 GiB / 200 GiB,0,0,1 KBps,Yes,No,40.34%,60.88%,7.04 ms,2025-04-22T09:44:33.521604
DDI-IPAM01,NTNX-J3014839-A/AHV,172.31.74.43,8,16 GiB,4.37 GiB / 600 GiB,0,0,4 KBps,Yes,No,33.46%,59.28%,6.91 ms,2025-04-22T09:44:33.521604
DDI-PERF-T-VM-K,,,4,8 GiB,3 GiB / 50 GiB,-,-,-,Yes,No,6.39%,39.74%,7.43 ms,2025-04-22T09:44:33.521604
DEDR-OSP_ADTRAN01,NTNX-J3014839-A/AHV,172.30.7.74 | 172.30.7.67,4,8 GiB,40.29 GiB / 120 GiB,0,2,67 KBps,Yes,No,32.62%,0.04%,2.61 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCADD01,NTNX-J9023FVL-A/AHV,172.31.114.133 | 172.31.114.165 | 172.31.114.195 | 172.31.114.203,16,32 GiB,5.99 GiB / 300 GiB,0,0,5 KBps,Yes,No,69.10%,67.82%,6.11 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCADD02,NTNX-J9023FVM-A/AHV,172.31.114.134 | 172.31.114.166 | 172.31.114.196 | 172.31.114.204,16,32 GiB,5.31 GiB / 300 GiB,0,1,8 KBps,Yes,No,46.03%,7.17%,6.16 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCADD03,NTNX-J9023FVM-A/AHV,172.31.114.135 | 172.31.114.167 | 172.31.114.211 | 172.31.114.219,16,32 GiB,21.8 GiB / 313.26 GiB,0,1,9 KBps,Yes,No,4.89%,80.82%,7.77 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCADD04,NTNX-J9023FVM-A/AHV,172.31.114.136 | 172.31.114.168 | 172.31.114.212 | 172.31.114.220,16,32 GiB,18.81 GiB / 313.26 GiB,0,0,1 KBps,Yes,No,2.25%,26.21%,8.81 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCDB01,NTNX-J9023FVL-A/AHV,172.31.114.139 | 172.31.114.171,32,64 GiB,19.24 GiB / 613.26 GiB,0,0,14 KBps,Yes,No,57.55%,71.47%,7.27 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCDMC01,NTNX-J9023FVL-A/AHV,172.31.114.131 | 172.31.114.163 | 172.31.114.243,32,48 GiB,83.4 GiB / 613.26 GiB,0,12,1.92 MBps,Yes,No,14.13%,3.01%,6.05 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCDMC02,NTNX-J9023FVL-A/AHV,172.31.114.132 | 172.31.114.164 | 172.31.114.244,32,48 GiB,62.35 GiB / 613.26 GiB,0,7,1.08 MBps,Yes,No,20.97%,7.46%,1.02 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCES01,NTNX-J9023FVM-A/AHV,172.31.114.138 | 172.31.114.170,16,32 GiB,20.4 GiB / 613.26 GiB,0,9,181 KBps,Yes,No,58.41%,59.64%,2.11 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCMMG01,NTNX-J9023FVL-A/AHV,172.31.114.137 | 172.31.114.169 | 172.31.114.227 | 172.31.114.245,8,16 GiB,19.02 GiB / 313.26 GiB,0,3,30 KBps,Yes,No,0.67%,43.60%,5.28 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCREP01,NTNX-J9023FVL-A/AHV,172.31.114.141 | 172.31.114.173,8,16 GiB,24.84 GiB / 613.26 GiB,0,4,43 KBps,Yes,No,78.56%,36.74%,9.31 ms,2025-04-22T09:44:33.521604
DMC4.6-LPCSAFER01,NTNX-J9023FVL-A/AHV,172.31.114.140 | 172.31.114.172 | 172.31.114.246,8,16 GiB,121.2 GiB / 613.26 GiB,0,0,1 KBps,Yes,No,74.58%,66.74%,8.01 ms,2025-04-22T09:44:33.521604
e-istichara-GW-SMS,,,4,4 GiB,2.35 GiB / 100 GiB,-,-,-,Yes,No,90.41%,47.91%,8.59 ms,2025-04-22T09:44:33.521604
e-istichara-GW-SMS-clone07012022,,,4,4 GiB,- / 100 GiB,-,-,-,Yes,No,34.73%,26.07%,3.89 ms,2025-04-22T09:44:33.521604
eSante-Backup,NTNX-J3014836-A/AHV,192.168.136.3,4,8 GiB,58.77 GiB / 60 GiB,0,0,14 KBps,Yes,No,58.09%,98.95%,7.61 ms,2025-04-22T09:44:33.521604
eSante-Wintax,NTNX-J3014839-A/AHV,192.168.136.4 | 172.22.3.103,8,32 GiB,247.39 GiB / 606.67 GiB,8,20,234 KBps,Yes,No,76.40%,13.51%,9.34 ms,2025-04-22T09:44:33.521604
ESIGHT01,NTNX-J30212D6-A/AHV,172.30.0.135 | 192.168.60.214,8,32 GiB,495.7 GiB / 600 GiB,0,37,497 KBps,Yes,No,73.05%,28.04%,8.60 ms,2025-04-22T09:44:33.521604
ESIGHT01-clone21062022-bis,,,8,32 GiB,493.89 GiB / 600 GiB,-,-,-,Yes,No,59.13%,51.68%,5.76 ms,2025-04-22T09:44:33.521604
ESIGHT01-SUSE12.5,NTNX-J3014839-A/AHV,192.168.60.213 | 172.30.0.140,24,32 GiB,354.49 GiB / 603.08 GiB,0,2,23 KBps,Yes,No,13.42%,31.53%,2.72 ms,2025-04-22T09:44:33.521604
ESIGHT01-SUSE12.5-clone09082022,,,24,32 GiB,7.86 GiB / 603.84 GiB,-,-,-,Yes,No,99.94%,56.45%,7.21 ms,2025-04-22T09:44:33.521604
ESIGHT02,,,8,32 GiB,423.03 GiB / 1 TiB,-,-,-,Yes,No,91.17%,58.06%,7.76 ms,2025-04-22T09:44:33.521604
EWSD-01,,,2,6 GiB,80.91 GiB / 90 GiB,-,-,-,Yes,No,94.57%,70.65%,1.39 ms,2025-04-22T09:44:33.521604
EWSD-02,,,2,6 GiB,18.2 GiB / 50 GiB,-,-,-,Yes,No,36.30%,99.41%,9.85 ms,2025-04-22T09:44:33.521604
FM-COGNOS,NTNX-J302KCTX-A/AHV,172.31.71.163,4,32 GiB,44.47 GiB / 80 GiB,0,0,4 KBps,Yes,No,9.36%,61.88%,5.75 ms,2025-04-22T09:44:33.521604
FM-DASH1,NTNX-J3014839-A/AHV,172.31.71.164,6,16 GiB,34.22 GiB / 130 GiB,0,0,6 KBps,Yes,No,37.87%,54.41%,2.55 ms,2025-04-22T09:44:33.521604
FM-DASH2,NTNX-J302KCTX-A/AHV,172.31.71.165,6,16 GiB,32.2 GiB / 130 GiB,0,0,5 KBps,Yes,No,69.65%,92.37%,9.95 ms,2025-04-22T09:44:33.521604
FM-DB1,NTNX-J30212D6-A/AHV,172.31.71.138,6,24 GiB,1.99 TiB / 2.1 TiB,0,7,229 KBps,Yes,No,70.07%,48.66%,5.63 ms,2025-04-22T09:44:33.521604
FM-DB2,NTNX-J302KCTX-A/AHV,172.31.71.139,6,24 GiB,2.02 TiB / 2.1 TiB,0,14,526 KBps,Yes,No,76.42%,12.79%,4.45 ms,2025-04-22T09:44:33.521604
fm-gate,NTNX-J3014839-A/AHV,193.95.52.19 | 172.31.71.142 | 172.31.71.174,12,8 GiB,8.64 GiB / 80 GiB,0,0,0 KBps,Yes,No,65.05%,26.66%,2.87 ms,2025-04-22T09:44:33.521604
FM-IMPACT,NTNX-J302KCTX-A/AHV,172.31.71.137,4,16 GiB,12.41 GiB / 80 GiB,0,0,7 KBps,Yes,No,11.54%,57.56%,8.95 ms,2025-04-22T09:44:33.521604
FM-OSAGG1,NTNX-J3014837-A/AHV,172.31.71.133,8,20 GiB,36.85 GiB / 80 GiB,0,343,3.78 MBps,Yes,No,9.67%,92.03%,6.30 ms,2025-04-22T09:44:33.521604
FM-OSAGG2,NTNX-J3014839-A/AHV,172.31.71.134,8,22 GiB,23.42 GiB / 80 GiB,0,335,3.81 MBps,Yes,No,55.98%,9.58%,9.60 ms,2025-04-22T09:44:33.521604
FM-OSCOL1,NTNX-J30212D6-A/AHV,172.31.71.135,4,10 GiB,27.75 GiB / 80 GiB,0,0,3 KBps,Yes,No,57.47%,38.34%,6.98 ms,2025-04-22T09:44:33.521604
FM-OSCOL2,NTNX-J3014837-A/AHV,172.31.71.136,4,10 GiB,24.61 GiB / 80 GiB,0,0,109 KBps,Yes,No,56.88%,30.93%,5.90 ms,2025-04-22T09:44:33.521604
FM-OSDIS1,NTNX-J3014837-A/AHV,172.31.71.131,8,20 GiB,26.58 GiB / 80 GiB,0,0,132 KBps,Yes,No,19.14%,38.00%,9.81 ms,2025-04-22T09:44:33.521604
FM-OSDIS2,NTNX-J9023FVM-A/AHV,172.31.71.132,8,20 GiB,17.78 GiB / 80 GiB,0,0,125 KBps,Yes,No,21.82%,74.62%,4.61 ms,2025-04-22T09:44:33.521604
FM-PROBESET1,NTNX-J3014838-A/AHV,193.95.52.18,2,8 GiB,12.05 GiB / 50 GiB,0,1,218 KBps,Yes,No,32.02%,74.45%,2.94 ms,2025-04-22T09:44:33.521604
